unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1.61822E+12,4/12/2021 10:00,BTC/USDT,60114.98,60380.48,59500,59879.03,16588.272,994237679.4,164229
1.61822E+12,4/12/2021 9:00,BTC/USDT,60822.1,61000,59707,60114.99,17559.454,1060289227,169103
1.61821E+12,4/12/2021 8:00,BTC/USDT,60834.3,60988.24,60666,60822.09,7950.913,483675609.3,85071
1.61821E+12,4/12/2021 7:00,BTC/USDT,60929.95,61449.91,60773,60832.23,19096.295,1165777769,182452
1.61821E+12,4/12/2021 6:00,BTC/USDT,60270.89,60955.48,60175.17,60929.95,9943.675,602225679.6,102975
1.6182E+12,4/12/2021 5:00,BTC/USDT,60229.99,60375.5,60120,60270.9,5323.794,320679815.3,58178
1.6182E+12,4/12/2021 4:00,BTC/USDT,60449.94,60730,60155,60229.99,11024.342,666584070.6,106575
1.6182E+12,4/12/2021 3:00,BTC/USDT,59786.89,60555,59751.42,60449.93,8886.777,534979956.4,88437
1.61819E+12,4/12/2021 2:00,BTC/USDT,59948.99,60006.42,59672.67,59786.89,4349.762,260296608.2,51734
1.61819E+12,4/12/2021 1:00,BTC/USDT,59905.22,60222,59874.05,59949,5034.824,302234202.4,57256
1.61819E+12,4/12/2021 0:00,BTC/USDT,60093.26,60489.32,59687,59905.22,8951.702,537339280.2,95736
1.61818E+12,4/11/2021 23:00,BTC/USDT,60198.01,60211.96,59890.62,60090.2,5495.889,330069646.2,56086
1.61818E+12,4/11/2021 22:00,BTC/USDT,59700,60211,59535.77,60196.51,7346.692,440408537.9,81722
1.61817E+12,4/11/2021 21:00,BTC/USDT,59803,59803.69,59560.26,59700,2862.299,170791464.6,42405
1.61817E+12,4/11/2021 20:00,BTC/USDT,59785.66,59888.88,59564.96,59802.99,4009.76,239520822.7,55802
1.61817E+12,4/11/2021 19:00,BTC/USDT,59951.54,60328.72,59631.11,59785.85,9558.66,572773242.1,105397
1.61816E+12,4/11/2021 18:00,BTC/USDT,59961.96,60040.41,59848,59951.53,3797.072,227598913.4,48999
1.61816E+12,4/11/2021 17:00,BTC/USDT,59644.63,60081.7,59462,59959.49,6939.803,415069033.7,77771
1.61816E+12,4/11/2021 16:00,BTC/USDT,59730.01,59888,59564,59642.75,5199.553,310576337.5,65218
1.61815E+12,4/11/2021 15:00,BTC/USDT,59658.49,59852,59634.25,59730,4687.101,280144743.1,63614
1.61815E+12,4/11/2021 14:00,BTC/USDT,59421.44,59732.62,59304.02,59656,6064.795,361153204.4,68847
1.61815E+12,4/11/2021 13:00,BTC/USDT,59830.69,59852,59305,59421.44,8271.197,492507146.8,91950
1.61814E+12,4/11/2021 12:00,BTC/USDT,59821.67,59944.37,59546.34,59834.98,5307.993,317034679.4,68169
1.61814E+12,4/11/2021 11:00,BTC/USDT,59712.1,59960,59542,59821.66,5184.632,309918732.2,67677
1.61814E+12,4/11/2021 10:00,BTC/USDT,59779.41,60060.86,59600,59712.11,4711.539,281734728.6,66472
1.61813E+12,4/11/2021 9:00,BTC/USDT,60052.8,60138.46,59557.86,59777.34,6523.16,389989448.5,78667
1.61813E+12,4/11/2021 8:00,BTC/USDT,59726.05,60247.27,59726.05,60052.81,6632.929,398061350.3,80543
1.61812E+12,4/11/2021 7:00,BTC/USDT,59801.29,59863.43,59480,59725.5,5023.295,299825902.1,60274
1.61812E+12,4/11/2021 6:00,BTC/USDT,59789.47,59979,59424.29,59802.99,8444.991,504065722.9,86473
1.61812E+12,4/11/2021 5:00,BTC/USDT,59992.73,60100,59629.9,59789.47,7988.73,478220118.5,83065
1.61811E+12,4/11/2021 4:00,BTC/USDT,60343.27,60419.06,59860,59992.72,8005.471,481446798.2,82960
1.61811E+12,4/11/2021 3:00,BTC/USDT,60595.37,60816.88,60302.56,60343.27,5124.299,310029834.9,63251
1.61811E+12,4/11/2021 2:00,BTC/USDT,60690.01,60690.01,60351.5,60595.37,4099.983,248013885.3,52639
1.6181E+12,4/11/2021 1:00,BTC/USDT,60237.06,60715.67,60134.88,60693.19,5720.14,345257405.8,68661
1.6181E+12,4/11/2021 0:00,BTC/USDT,59832.43,60494.92,59700,60237.05,11499.841,692285793.1,130083
1.6181E+12,4/10/2021 23:00,BTC/USDT,59126.8,59905,59122.27,59832.43,6747.961,402399767.6,79100
1.61809E+12,4/10/2021 22:00,BTC/USDT,59252.54,59484.82,59106.83,59125.52,5658.781,335714551.1,64048
1.61809E+12,4/10/2021 21:00,BTC/USDT,58709.41,59302.59,58563.91,59262.66,10570.825,623922498.3,115494
1.61808E+12,4/10/2021 20:00,BTC/USDT,59674.69,59905.46,58420,58709.41,21381.298,1264047910,209629
1.61808E+12,4/10/2021 19:00,BTC/USDT,60117.59,60125.36,59650,59674.69,5836.876,349394478.1,62992
1.61808E+12,4/10/2021 18:00,BTC/USDT,60230,60232.42,59620,60117.65,10712.927,641822582.1,110326
1.61807E+12,4/10/2021 17:00,BTC/USDT,60353.68,60358.31,60050,60230,5903.83,355413776.8,71849
1.61807E+12,4/10/2021 16:00,BTC/USDT,60348.7,60685.82,60221,60353.68,8349.211,504660349.7,91474
1.61807E+12,4/10/2021 15:00,BTC/USDT,60506.27,60567.29,60202,60348.46,5841.602,352624366.9,67012
1.61806E+12,4/10/2021 14:00,BTC/USDT,60559.28,60600,60350,60506.45,5265.12,318453527.4,65996
1.61806E+12,4/10/2021 13:00,BTC/USDT,60219.98,60578,60109.15,60559.28,8245.095,497411884.8,89306
1.61806E+12,4/10/2021 12:00,BTC/USDT,60685.03,60905.38,60022.93,60219.99,14208.954,858330642.7,135582
1.61805E+12,4/10/2021 11:00,BTC/USDT,60757.21,60829.42,60602.92,60685.04,4098.48,248854914.7,55978
1.61805E+12,4/10/2021 10:00,BTC/USDT,60886.33,61146.76,60613.88,60757.21,7217.151,439136601.1,88906
1.61805E+12,4/10/2021 9:00,BTC/USDT,60656.71,60938.44,60572.65,60886.32,5054.277,307198965.6,65568
1.61804E+12,4/10/2021 8:00,BTC/USDT,60614.66,60938,60555.4,60656.72,8909.843,541460201.2,103181
1.61804E+12,4/10/2021 7:00,BTC/USDT,60697.41,60959.36,60500,60614.65,9102.191,552359084.7,102829
1.61803E+12,4/10/2021 6:00,BTC/USDT,60976.29,61199,60652.02,60697.41,8490.62,516554146.3,99232
1.61803E+12,4/10/2021 5:00,BTC/USDT,61252.13,61555,60792.67,60976.28,17358.796,1061387447,178529
1.61803E+12,4/10/2021 4:00,BTC/USDT,59286.01,61800,59286.01,61252.13,42787.869,2594001279,407288
1.61802E+12,4/10/2021 3:00,BTC/USDT,58765.2,59290,58743.73,59286.01,12767.77,754349616.7,130098
1.61802E+12,4/10/2021 2:00,BTC/USDT,58444.02,58798.53,58368,58766.29,6591.463,385806088.7,67829
1.61802E+12,4/10/2021 1:00,BTC/USDT,58136.81,58466.29,58108.18,58444.01,5322.035,310159343.5,52002
1.61801E+12,4/10/2021 0:00,BTC/USDT,58176.04,58357.81,57943.95,58136.8,4484.617,260727561.7,53765
1.61801E+12,4/9/2021 23:00,BTC/USDT,58135,58220.02,57925,58176.03,4502.1,261422067.7,55252
1.61801E+12,4/9/2021 22:00,BTC/USDT,58405.01,58405.01,58064.07,58134.99,4461.802,259745615,51035
1.618E+12,4/9/2021 21:00,BTC/USDT,58355.96,58550,58336.63,58405.01,2117.918,123790908.9,33754
1.618E+12,4/9/2021 20:00,BTC/USDT,58398.3,58650,58313.1,58355.97,4443.508,259869212.3,54437
1.61799E+12,4/9/2021 19:00,BTC/USDT,58421.74,58538.29,58230.8,58398.3,3834.614,223852600.4,50825
1.61799E+12,4/9/2021 18:00,BTC/USDT,58442.52,58558,58276,58421.74,4521.793,264179218.4,52155
1.61799E+12,4/9/2021 17:00,BTC/USDT,58251.09,58489.72,58123.37,58442.52,4737.353,276263225.5,60142
1.61798E+12,4/9/2021 16:00,BTC/USDT,58301.31,58350,57889,58247.35,8609.898,500375017.8,89999
1.61798E+12,4/9/2021 15:00,BTC/USDT,58390,58405,58103.75,58301.32,5543.313,322938408.6,67424
1.61798E+12,4/9/2021 14:00,BTC/USDT,58418.27,58569.94,58063.28,58390,9237.128,538861132.2,103555
1.61797E+12,4/9/2021 13:00,BTC/USDT,58547.95,58818.05,58066,58418.26,10502.37,614569917.7,110610
1.61797E+12,4/9/2021 12:00,BTC/USDT,58590.1,58755.31,58405,58547.95,7590.682,444552877.3,85838
1.61797E+12,4/9/2021 11:00,BTC/USDT,58700.01,58950,58488.99,58590.11,10981.836,644771346.1,115891
1.61796E+12,4/9/2021 10:00,BTC/USDT,57960,58709,57900,58700.01,14800.882,865267476.9,147164
1.61796E+12,4/9/2021 9:00,BTC/USDT,57790,57966.46,57787.45,57959.99,3174.731,183789366.5,45343
1.61796E+12,4/9/2021 8:00,BTC/USDT,58110.09,58111.84,57711.34,57790.01,5472.315,316871774.5,64199
1.61795E+12,4/9/2021 7:00,BTC/USDT,57899.55,58120,57700,58109.8,6038.882,349659910.2,68543
1.61795E+12,4/9/2021 6:00,BTC/USDT,58002.84,58161.44,57870,57899.55,4533.502,263023041.7,57690
1.61794E+12,4/9/2021 5:00,BTC/USDT,58228.48,58350,58000,58002.85,3855.328,224287555.5,47727
1.61794E+12,4/9/2021 4:00,BTC/USDT,58023.98,58244.42,58016,58233.67,2901.485,168710236.9,36288
1.61794E+12,4/9/2021 3:00,BTC/USDT,57944,58200,57860,58023.98,3637.934,211151932,45397
1.61793E+12,4/9/2021 2:00,BTC/USDT,58020.02,58220,57875.43,57944,3991.538,231749284.1,47690
1.61793E+12,4/9/2021 1:00,BTC/USDT,58341.09,58466,57946.4,58020.01,5510.44,320650594.4,59780
1.61793E+12,4/9/2021 0:00,BTC/USDT,58122.93,58450,58082.93,58341.09,6688.792,389759440.3,80755
1.61792E+12,4/8/2021 23:00,BTC/USDT,57973.09,58155.51,57800,58122.26,4103.359,238020090.5,52666
1.61792E+12,4/8/2021 22:00,BTC/USDT,57712.04,58162,57603.38,57973.08,4706.499,272428723.1,60353
1.61792E+12,4/8/2021 21:00,BTC/USDT,57727.64,57800,57501.99,57708.45,3742.986,215671385.7,54976
1.61791E+12,4/8/2021 20:00,BTC/USDT,57778.71,57869.4,57624,57725.1,3813.926,220222729.1,46468
1.61791E+12,4/8/2021 19:00,BTC/USDT,57936.24,58032.8,57650,57778.71,4689.58,271222701.7,57318
1.6179E+12,4/8/2021 18:00,BTC/USDT,57780.43,58200,57714.3,57936.25,7883.295,457134258.9,82868
1.6179E+12,4/8/2021 17:00,BTC/USDT,57763.83,57845.37,57570.31,57780.43,4259.453,245854957,53003
1.6179E+12,4/8/2021 16:00,BTC/USDT,57795.23,58050,57670.64,57763.84,8394.414,485565923,98688
1.61789E+12,4/8/2021 15:00,BTC/USDT,57728.76,57950,57573,57795.24,7248.632,418584501.3,81189
1.61789E+12,4/8/2021 14:00,BTC/USDT,57476.26,57966.66,57394.14,57728.76,10828.169,625125408.3,116905
1.61789E+12,4/8/2021 13:00,BTC/USDT,57530.07,57796.53,57297.96,57476.26,11843.95,680911276.8,126166
1.61788E+12,4/8/2021 12:00,BTC/USDT,56490.16,57632.9,56401,57530.08,16587.725,948367848.5,165781
1.61788E+12,4/8/2021 11:00,BTC/USDT,56798.28,56838.21,56401.39,56490.15,7177.581,406284703.8,80521
1.61788E+12,4/8/2021 10:00,BTC/USDT,56745.26,56923.13,56500,56796.01,7992.108,453222378.3,89396
1.61787E+12,4/8/2021 9:00,BTC/USDT,56953.21,57096.86,56665.58,56745.26,6030.229,343014033.1,78672
1.61787E+12,4/8/2021 8:00,BTC/USDT,57065.97,57306.02,56818.31,56953.21,6186.859,353012849.9,77019
1.61787E+12,4/8/2021 7:00,BTC/USDT,57164.88,57415.03,57040.37,57067.4,5381.743,307779598.6,65801
1.61786E+12,4/8/2021 6:00,BTC/USDT,56909.99,57344.28,56882.95,57165.38,6597.636,377127160.4,72909
1.61786E+12,4/8/2021 5:00,BTC/USDT,56961.03,57098.15,56835.59,56908.78,4938.975,281385945.9,59396
1.61785E+12,4/8/2021 4:00,BTC/USDT,56590.01,57129.49,56570,56961.02,7569.144,430613890.2,92398
1.61785E+12,4/8/2021 3:00,BTC/USDT,56547.93,56689,56310.54,56590,4160.407,235199101.6,54128
1.61785E+12,4/8/2021 2:00,BTC/USDT,56562.91,56590,56274,56547.93,3904.858,220313716.9,54328
1.61784E+12,4/8/2021 1:00,BTC/USDT,56483.29,56750,56292.8,56562.91,5142.265,290875503.7,65949
1.61784E+12,4/8/2021 0:00,BTC/USDT,56018.17,56585.16,55759.13,56482.8,8206.065,460758190.8,99509
1.61784E+12,4/7/2021 23:00,BTC/USDT,56496.29,56604.08,55908.54,56018.18,5107.599,287665631.6,61558
1.61783E+12,4/7/2021 22:00,BTC/USDT,56266.4,56623.34,56170.53,56496.28,4199.021,236888306.2,56406
1.61783E+12,4/7/2021 21:00,BTC/USDT,56300,56400,56126.52,56266.41,4064.511,228864242.3,62844
1.61783E+12,4/7/2021 20:00,BTC/USDT,56216.32,56300,55795,56299.99,6636.947,372180905.1,87965
1.61782E+12,4/7/2021 19:00,BTC/USDT,55928.99,56216.42,55536.07,56216.31,14679.928,819896973.5,159824
1.61782E+12,4/7/2021 18:00,BTC/USDT,56120.43,56525.6,55857.58,55929,10061.472,565129505,119341
1.61781E+12,4/7/2021 17:00,BTC/USDT,56647.94,56700,56062.77,56120.44,8960.621,504690911.8,106423
1.61781E+12,4/7/2021 16:00,BTC/USDT,56524.25,56901.89,56250.51,56647.92,12955.322,733358872.5,137247
1.61781E+12,4/7/2021 15:00,BTC/USDT,56713.83,56921.92,56339.91,56527.38,9422.504,533373575.7,99667
1.6178E+12,4/7/2021 14:00,BTC/USDT,56794.85,56987.85,56646.5,56713.82,8180.184,464698312.1,91204
1.6178E+12,4/7/2021 13:00,BTC/USDT,56513.01,56870.65,56400,56794.84,10680.32,605298445.3,117602
1.6178E+12,4/7/2021 12:00,BTC/USDT,56374.04,56624.9,55669.32,56513.02,19777.907,1111694415,209816
1.61779E+12,4/7/2021 11:00,BTC/USDT,56857.16,57289.12,55831.36,56376.7,34355.155,1936878974,353040
1.61779E+12,4/7/2021 10:00,BTC/USDT,57540.48,57683.72,56654,56857.17,14215.779,812232105.6,159902
1.61779E+12,4/7/2021 9:00,BTC/USDT,57795.58,57945.83,57000,57540.47,21652.688,1244048857,217834
1.61778E+12,4/7/2021 8:00,BTC/USDT,57887.08,57992.99,57515.7,57795.58,8184.568,472605555.3,94331
1.61778E+12,4/7/2021 7:00,BTC/USDT,58120.97,58151.99,57500,57887.07,11365.064,657406376.2,121409
1.61778E+12,4/7/2021 6:00,BTC/USDT,58332.31,58720,57930,58120.96,14916.317,869630149.6,143893
1.61777E+12,4/7/2021 5:00,BTC/USDT,57698.52,58360.74,57603.17,58332.31,9430.285,547540367.6,95728
1.61777E+12,4/7/2021 4:00,BTC/USDT,58004.36,58056,57323.21,57698.39,9098.352,524204634.3,92869
1.61776E+12,4/7/2021 3:00,BTC/USDT,57865.6,58194.99,57762.1,58004.37,4903.24,284363408.1,58516
1.61776E+12,4/7/2021 2:00,BTC/USDT,57595,58000,57556.04,57864.09,4993.293,288613383.2,55923
1.61776E+12,4/7/2021 1:00,BTC/USDT,57723.52,57764.51,57245.46,57594.99,10369.396,596435705.9,103395
1.61775E+12,4/7/2021 0:00,BTC/USDT,58060,58301.41,57550,57723.21,7061.234,409014388,81932
1.61775E+12,4/6/2021 23:00,BTC/USDT,57947.65,58232.45,57882.69,58059.99,3512.209,204060848.8,40344
1.61775E+12,4/6/2021 22:00,BTC/USDT,57925.85,58093.54,57700,57947.66,4481.571,259609461.6,55504
1.61774E+12,4/6/2021 21:00,BTC/USDT,58273.78,58285.6,57637.72,57925.85,6841.004,396377024.2,86703
1.61774E+12,4/6/2021 20:00,BTC/USDT,58296.91,58384.93,58214.62,58273.79,3288.556,191760332.3,46207
1.61774E+12,4/6/2021 19:00,BTC/USDT,58313.44,58340,58102.85,58301.21,3595.389,209300637.1,47122
1.61773E+12,4/6/2021 18:00,BTC/USDT,58308.67,58339.98,58072.4,58313.45,4446.06,258843671.5,55474
1.61773E+12,4/6/2021 17:00,BTC/USDT,58136.41,58334,58051,58308.68,4158.574,242101952.4,54724
1.61772E+12,4/6/2021 16:00,BTC/USDT,57876.55,58249.7,57800,58136.9,7458.374,433199466.8,84084
1.61772E+12,4/6/2021 15:00,BTC/USDT,58013.79,58100,57675.99,57876.95,8555.251,495518236.4,96496
1.61772E+12,4/6/2021 14:00,BTC/USDT,58509,58509.01,57500,58014.64,27284.168,1579888897,261737
1.61771E+12,4/6/2021 13:00,BTC/USDT,58560.01,58734.18,58413,58509.01,6193.383,362884382.8,74726
1.61771E+12,4/6/2021 12:00,BTC/USDT,58624.07,59116.71,58521.08,58560.01,10586.94,622819774.9,115259
1.61771E+12,4/6/2021 11:00,BTC/USDT,58469.99,58650,58399,58624.08,5603.366,327979458.2,68316
1.6177E+12,4/6/2021 10:00,BTC/USDT,58767.71,58852.1,58455,58463.44,5731.304,336173799.3,73394
1.6177E+12,4/6/2021 9:00,BTC/USDT,58581.87,58843.82,58486.85,58767.72,4384.79,257370757.7,60120
1.6177E+12,4/6/2021 8:00,BTC/USDT,58643.09,59029,58340.48,58581.87,12421.566,729317589.1,134929
1.61769E+12,4/6/2021 7:00,BTC/USDT,58909.83,58969,58401.4,58638.34,8061.839,472847694.9,93638
1.61769E+12,4/6/2021 6:00,BTC/USDT,58935.3,59021,58666,58909.83,4225.086,248677924.8,58822
1.61769E+12,4/6/2021 5:00,BTC/USDT,58849.99,59092.28,58818.83,58935.3,3274.973,193064540.7,50498
1.61768E+12,4/6/2021 4:00,BTC/USDT,58681.44,58964.99,58668.68,58850,3118.172,183490023,47786
1.61768E+12,4/6/2021 3:00,BTC/USDT,58821.03,59018.44,58669.09,58681.45,3879.312,228283595.3,53878
1.61767E+12,4/6/2021 2:00,BTC/USDT,58880,58943.17,58710,58823.36,4647.572,273459530.7,64890
1.61767E+12,4/6/2021 1:00,BTC/USDT,59436.86,59600,58800,58879.99,8238.269,487289866.4,96014
1.61767E+12,4/6/2021 0:00,BTC/USDT,59243.4,59626.18,59160.09,59436.87,11574.301,687181550.8,128453
1.61766E+12,4/5/2021 23:00,BTC/USDT,58945.44,59250,58620,59243.39,5505.792,324105179.1,73870
1.61766E+12,4/5/2021 22:00,BTC/USDT,58754.6,59050,58754.6,58945.43,4623.584,272345884.5,58358
1.61766E+12,4/5/2021 21:00,BTC/USDT,58871.86,58985.12,58569.72,58754.6,5379.106,316108219.6,74310
1.61765E+12,4/5/2021 20:00,BTC/USDT,59082.45,59186.75,58825.07,58871.85,4624.685,272975532.3,61539
1.61765E+12,4/5/2021 19:00,BTC/USDT,58963.44,59185.01,58858.53,59082.46,4956.668,292592986.8,61644
1.61765E+12,4/5/2021 18:00,BTC/USDT,59042.9,59125,58813.07,58963.44,4143.428,244331093.6,55228
1.61764E+12,4/5/2021 17:00,BTC/USDT,59085.29,59170,58685.18,59043.71,9637.936,567894885.6,98201
1.61764E+12,4/5/2021 16:00,BTC/USDT,59098,59324.63,58922,59085.3,9972.457,589682788.2,107857
1.61763E+12,4/5/2021 15:00,BTC/USDT,59262.58,59385,58910,59098.01,12404.824,733070193.9,130494
1.61763E+12,4/5/2021 14:00,BTC/USDT,58178.48,59273.21,58173.83,59263.37,19985.729,1173483405,213084
1.61763E+12,4/5/2021 13:00,BTC/USDT,58002.52,58185,57826.19,58178.48,5911.655,342970626.2,77299
1.61762E+12,4/5/2021 12:00,BTC/USDT,57799.92,58186.12,57795.14,58002.51,9681.989,561291049.8,115822
1.61762E+12,4/5/2021 11:00,BTC/USDT,57699.9,57800,57603.38,57799.92,4814.857,277737142.1,61856
1.61762E+12,4/5/2021 10:00,BTC/USDT,57580.11,57768.41,57372.92,57699.9,5350.978,307911999.8,63073
1.61761E+12,4/5/2021 9:00,BTC/USDT,57200.7,57600,57014.24,57580.11,7057.687,404976833.6,79360
1.61761E+12,4/5/2021 8:00,BTC/USDT,57290.53,57395.51,56808.94,57200.7,6594.932,376701355.9,78221
1.61761E+12,4/5/2021 7:00,BTC/USDT,57194.13,57420.74,57003.37,57290.53,6856.1,392267366.3,73169
1.6176E+12,4/5/2021 6:00,BTC/USDT,56949.21,57365.72,56852.1,57194.13,9147.318,522504951.7,94755
1.6176E+12,4/5/2021 5:00,BTC/USDT,57361.57,57427.98,56881.86,56949.2,9341.067,534060906.2,104080
1.6176E+12,4/5/2021 4:00,BTC/USDT,57540,57678.72,57350,57359.29,5540.361,318738390.2,66568
1.61759E+12,4/5/2021 3:00,BTC/USDT,57669.9,57783.74,57367.41,57540.01,5600.278,322682681.1,64437
1.61759E+12,4/5/2021 2:00,BTC/USDT,57863.96,57881.41,57500,57669.91,5778.207,333382687.5,66749
1.61758E+12,4/5/2021 1:00,BTC/USDT,57978.11,57986.28,57700,57863.97,5400.962,312406588.1,63175
1.61758E+12,4/5/2021 0:00,BTC/USDT,58234.61,58450.26,57962.93,57978.12,6028.046,350529145.1,68259
1.61758E+12,4/4/2021 23:00,BTC/USDT,58168.18,58345,58142.81,58234.61,2783.499,162070704.2,41181
1.61757E+12,4/4/2021 22:00,BTC/USDT,58163.19,58245.99,57930.91,58168.17,3506.98,203796750,49321
1.61757E+12,4/4/2021 21:00,BTC/USDT,58098.24,58253.99,58038.66,58163.18,2414.739,140375257.6,41813
1.61757E+12,4/4/2021 20:00,BTC/USDT,58027.77,58126.73,57901,58098.24,3275.543,190037356.2,45092
1.61756E+12,4/4/2021 19:00,BTC/USDT,58160.65,58249.98,57814.45,58027.77,4628.132,268423903.5,57975
1.61756E+12,4/4/2021 18:00,BTC/USDT,58230.35,58306.44,58027.34,58160.66,2997.77,174418725.2,45417
1.61756E+12,4/4/2021 17:00,BTC/USDT,58082.82,58325.91,58082.81,58230.35,3654.358,212691220.5,51298
1.61755E+12,4/4/2021 16:00,BTC/USDT,57960.37,58149.31,57716.68,58082.82,6669.903,386670081.9,76966
1.61755E+12,4/4/2021 15:00,BTC/USDT,58167.78,58553,57638.72,57957.58,14594.8,848335904.3,152769
1.61754E+12,4/4/2021 14:00,BTC/USDT,58160.01,58352,58060.77,58167.78,5668.341,329836593.3,70633
1.61754E+12,4/4/2021 13:00,BTC/USDT,57810,58222,57810,58160.01,6998.816,406442167.5,82771
1.61754E+12,4/4/2021 12:00,BTC/USDT,57343.88,58000,57024,57810.01,12643.543,729007280.8,137785
1.61753E+12,4/4/2021 11:00,BTC/USDT,57761.47,57821.16,57220,57343.88,6829.571,393025551.5,76795
1.61753E+12,4/4/2021 10:00,BTC/USDT,57735.7,57839.59,57572.01,57761.47,4511.26,260306594.9,57088
1.61753E+12,4/4/2021 9:00,BTC/USDT,57490.01,57750.54,57490,57735.7,4448.905,256460068.7,55158
1.61752E+12,4/4/2021 8:00,BTC/USDT,57674.33,57765.98,57479.98,57490,4548.496,261991918.5,57722
1.61752E+12,4/4/2021 7:00,BTC/USDT,57497.99,57674.33,57307,57674.33,4631.477,266286653.4,63235
1.61752E+12,4/4/2021 6:00,BTC/USDT,57536.13,57600,57209,57496.56,5158.129,296018624,62579
1.61751E+12,4/4/2021 5:00,BTC/USDT,57600.01,57699,57350,57536.12,4409.273,253699879.7,55345
1.61751E+12,4/4/2021 4:00,BTC/USDT,57545.12,57735.15,57438.48,57600,5154.037,296713851.7,57671
1.61751E+12,4/4/2021 3:00,BTC/USDT,57413.02,57656.17,57261.53,57545.11,6071.041,348674480,61874
1.6175E+12,4/4/2021 2:00,BTC/USDT,57003.78,57480,57003.77,57413.01,7138.479,409251937.8,76822
1.6175E+12,4/4/2021 1:00,BTC/USDT,56753.79,57200,56517.23,57003.77,12351.431,702357294.7,129660
1.61749E+12,4/4/2021 0:00,BTC/USDT,57134.65,57315.21,56555,56752.44,17365.599,988700981.6,171744
1.61749E+12,4/3/2021 23:00,BTC/USDT,57617.89,57857.74,56900,57134.65,12198.921,699334802.7,130421
1.61749E+12,4/3/2021 22:00,BTC/USDT,57685.65,57842.1,57122,57617.89,14391.346,827423421.3,162036
1.61748E+12,4/3/2021 21:00,BTC/USDT,58114.99,58328.52,57512,57686,10716.409,620739436.3,132480
1.61748E+12,4/3/2021 20:00,BTC/USDT,58657.01,58657.01,57904,58115,7154.008,416785976.7,88385
1.61748E+12,4/3/2021 19:00,BTC/USDT,58514.08,58794,58205,58657,8038.517,470441277.3,89634
1.61747E+12,4/3/2021 18:00,BTC/USDT,58295.32,58550,57800,58514.08,16984.247,989038575.6,168956
1.61747E+12,4/3/2021 17:00,BTC/USDT,58892.04,58895.24,58230,58295.31,17437.682,1021208391,170245
1.61747E+12,4/3/2021 16:00,BTC/USDT,58888.74,59202.16,58646.73,58892.05,14217.892,838014681.8,135816
1.61746E+12,4/3/2021 15:00,BTC/USDT,59241.92,59332.78,58850.1,58888.74,11012.966,651017720.8,112657
1.61746E+12,4/3/2021 14:00,BTC/USDT,59522.23,59574.83,59193.81,59241.92,4354.011,258487619,56473
1.61745E+12,4/3/2021 13:00,BTC/USDT,59354.81,59577.69,59251.12,59522.23,4050.631,240771540.6,54240
1.61745E+12,4/3/2021 12:00,BTC/USDT,59350.26,59497.5,59240,59354.81,4499.18,267104203.4,64796
1.61745E+12,4/3/2021 11:00,BTC/USDT,59445.73,59569.99,59282.57,59353.45,5632.937,334867037.6,69616
1.61744E+12,4/3/2021 10:00,BTC/USDT,59507.08,59800.46,59436.1,59443.97,9156.349,545932055.4,97677
1.61744E+12,4/3/2021 9:00,BTC/USDT,59113.24,59520,58900,59507.08,7123.867,421829556.9,86969
1.61744E+12,4/3/2021 8:00,BTC/USDT,59372.99,59925,58807.02,59113.87,17980.652,1068312658,185349
1.61743E+12,4/3/2021 7:00,BTC/USDT,59488.02,59518.4,59351.58,59372.99,3058.442,181783655.1,47572
1.61743E+12,4/3/2021 6:00,BTC/USDT,59568.57,59638.6,59270.68,59488.01,4445.935,264310016.8,60755
1.61743E+12,4/3/2021 5:00,BTC/USDT,59502.67,59650,59418.21,59568.57,4230.036,251886647,53584
1.61742E+12,4/3/2021 4:00,BTC/USDT,59322.99,59580,59289,59502.66,3184.39,189308506.9,43560
1.61742E+12,4/3/2021 3:00,BTC/USDT,59491.39,59528.46,59258.21,59322.99,3777.028,224210889.3,45477
1.61742E+12,4/3/2021 2:00,BTC/USDT,59360.62,59508.55,59208.39,59491.39,3844.996,228243677.3,49509
1.61741E+12,4/3/2021 1:00,BTC/USDT,59468.71,59474.96,59088.67,59360.61,4644.813,275443820.7,59946
1.61741E+12,4/3/2021 0:00,BTC/USDT,59028.99,59538.28,59008.38,59466.47,6500.916,385645090.5,81150
1.6174E+12,4/2/2021 23:00,BTC/USDT,58875.02,59287,58800.25,59031.36,5301.844,313253068.6,64019
1.6174E+12,4/2/2021 22:00,BTC/USDT,58809.06,58996.2,58705.53,58875.02,3134.004,184548479.4,49220
1.6174E+12,4/2/2021 21:00,BTC/USDT,58754.09,58948.13,58490.03,58809.05,5243.062,307926782.7,78738
1.61739E+12,4/2/2021 20:00,BTC/USDT,58942.64,59020.09,58655,58754.1,5313.114,312705515.4,71087
1.61739E+12,4/2/2021 19:00,BTC/USDT,59161.15,59161.15,58542.42,58944.81,19319.395,1137589738,174343
1.61739E+12,4/2/2021 18:00,BTC/USDT,59243.45,59360,59064.11,59161.14,4141.219,245175974.5,56117
1.61738E+12,4/2/2021 17:00,BTC/USDT,59350,59355.28,59154.72,59243.45,5840.147,345916169.9,66863
1.61738E+12,4/2/2021 16:00,BTC/USDT,59548.71,59689.89,59237,59349.99,6481.565,385295519.9,77639
1.61738E+12,4/2/2021 15:00,BTC/USDT,59437.82,59700,59404.33,59547.65,8396.335,500198581.8,95878
